Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-10-10 06:45",99.352,99.399,99.345,99.399,0.047,+0.05%,0
"2025-10-10 06:30",99.365,99.399,99.338,99.352,-0.013,-0.01%,0
"2025-10-10 06:15",99.333,99.367,99.329,99.365,0.033,+0.03%,0
"2025-10-10 06:00",99.361,99.367,99.326,99.332,-0.029,-0.03%,0
"2025-10-10 05:45",99.33,99.361,99.328,99.361,0.03,+0.03%,0
"2025-10-10 05:30",99.283,99.332,99.283,99.331,0.051,+0.05%,0
"2025-10-10 05:15",99.303,99.303,99.254,99.28,-0.023,-0.02%,0
"2025-10-10 05:00",99.325,99.347,99.302,99.303,-0.022,-0.02%,0
"2025-10-10 04:45",99.327,99.332,99.293,99.325,-0.002,0.00%,0
"2025-10-10 04:30",99.338,99.356,99.323,99.327,-0.011,-0.01%,0
"2025-10-10 04:15",99.297,99.341,99.294,99.338,0.04,+0.04%,0
"2025-10-10 04:00",99.266,99.299,99.26,99.298,0.033,+0.03%,0
"2025-10-10 03:45",99.235,99.276,99.232,99.265,0.03,+0.03%,0
"2025-10-10 03:30",99.233,99.25,99.228,99.235,0.003,0.00%,0
"2025-10-10 03:15",99.236,99.255,99.208,99.232,-0.004,0.00%,0
"2025-10-10 03:00",99.304,99.326,99.234,99.236,-0.068,-0.07%,0
"2025-10-10 02:45",99.331,99.341,99.289,99.304,-0.027,-0.03%,0
"2025-10-10 02:30",99.368,99.378,99.33,99.331,-0.037,-0.04%,0
"2025-10-10 02:15",99.316,99.407,99.308,99.368,0.052,+0.05%,0
"2025-10-10 02:00",99.323,99.351,99.297,99.316,-0.006,-0.01%,0
"2025-10-10 01:45",99.356,99.387,99.302,99.322,-0.035,-0.04%,0
"2025-10-10 01:30",99.351,99.382,99.274,99.357,0.006,+0.01%,0
"2025-10-10 01:15",99.345,99.357,99.327,99.351,0.006,+0.01%,0
"2025-10-10 01:00",99.337,99.365,99.332,99.345,0.008,+0.01%,0
"2025-10-10 00:45",99.293,99.34,99.285,99.337,0.044,+0.04%,0
"2025-10-10 00:30",99.304,99.33,99.292,99.293,-0.011,-0.01%,0
"2025-10-10 00:15",99.314,99.314,99.284,99.304,-0.01,-0.01%,0
"2025-10-10 00:00",99.313,99.322,99.293,99.314,0,0.00%,0
"2025-10-09 23:45",99.328,99.332,99.314,99.314,-0.014,-0.01%,0
"2025-10-09 23:30",99.329,99.347,99.327,99.328,-0.001,0.00%,0
"2025-10-09 23:15",99.344,99.352,99.318,99.329,-0.015,-0.02%,0
"2025-10-09 23:00",99.305,99.347,99.3,99.344,0.039,+0.04%,0
"2025-10-09 22:45",99.311,99.316,99.297,99.305,-0.006,-0.01%,0
"2025-10-09 22:30",99.33,99.332,99.303,99.311,-0.019,-0.02%,0
"2025-10-09 22:15",99.357,99.362,99.328,99.33,-0.027,-0.03%,0
"2025-10-09 22:00",99.348,99.357,99.333,99.357,0.009,+0.01%,0
"2025-10-09 21:45",99.35,99.367,99.345,99.348,-0.002,0.00%,0
"2025-10-09 21:30",99.331,99.353,99.328,99.35,0.02,+0.02%,0
"2025-10-09 21:15",99.351,99.352,99.325,99.33,-0.021,-0.02%,0
"2025-10-09 21:00",99.399,99.402,99.336,99.351,-0.049,-0.05%,0
"2025-10-09 20:45",99.371,99.401,99.357,99.4,0.029,+0.03%,0
"2025-10-09 20:30",99.357,99.387,99.355,99.371,0.014,+0.01%,0
"2025-10-09 20:15",99.366,99.369,99.338,99.357,-0.009,-0.01%,0
"2025-10-09 20:00",99.365,99.381,99.333,99.366,0,0.00%,0
"2025-10-09 19:45",99.398,99.404,99.356,99.366,-0.029,-0.03%,0
"2025-10-09 19:30",99.41,99.423,99.389,99.395,-0.015,-0.02%,0
"2025-10-09 19:15",99.422,99.422,99.391,99.41,-0.012,-0.01%,0
"2025-10-09 19:00",99.387,99.429,99.377,99.422,0.035,+0.04%,0
"2025-10-09 18:45",99.393,99.399,99.376,99.387,-0.012,-0.01%,0
"2025-10-09 17:00",99.386,99.401,99.371,99.399,0.013,+0.01%,0
"2025-10-09 16:45",99.397,99.398,99.383,99.386,-0.01,-0.01%,0
"2025-10-09 16:30",99.4,99.404,99.391,99.396,-0.004,0.00%,0
"2025-10-09 16:15",99.407,99.408,99.396,99.4,-0.007,-0.01%,0
"2025-10-09 16:00",99.398,99.42,99.39,99.407,0.009,+0.01%,0
"2025-10-09 15:45",99.405,99.408,99.389,99.398,-0.007,-0.01%,0
"2025-10-09 15:30",99.391,99.407,99.376,99.405,0.014,+0.01%,0
"2025-10-09 15:15",99.4,99.42,99.388,99.391,-0.009,-0.01%,0
"2025-10-09 15:00",99.439,99.44,99.395,99.4,-0.036,-0.04%,0
"2025-10-09 14:45",99.452,99.46,99.424,99.436,-0.017,-0.02%,0
"2025-10-09 14:30",99.477,99.485,99.43,99.453,-0.024,-0.02%,0
"2025-10-09 14:15",99.496,99.51,99.471,99.477,-0.019,-0.02%,0
"2025-10-09 14:00",99.538,99.538,99.492,99.496,-0.042,-0.04%,0
"2025-10-09 13:45",99.473,99.563,99.473,99.538,0.065,+0.07%,0
"2025-10-09 13:30",99.451,99.481,99.447,99.473,0.023,+0.02%,0
"2025-10-09 13:15",99.437,99.453,99.418,99.45,0.014,+0.01%,0
"2025-10-09 13:00",99.424,99.446,99.423,99.436,0.013,+0.01%,0
"2025-10-09 12:45",99.437,99.463,99.421,99.423,-0.015,-0.02%,0
"2025-10-09 12:30",99.385,99.446,99.383,99.438,0.053,+0.05%,0
"2025-10-09 12:15",99.423,99.443,99.377,99.385,-0.039,-0.04%,0
"2025-10-09 12:00",99.439,99.461,99.395,99.424,-0.015,-0.02%,0
"2025-10-09 11:45",99.447,99.468,99.415,99.439,-0.008,-0.01%,0
"2025-10-09 11:30",99.428,99.478,99.423,99.447,0.019,+0.02%,0
"2025-10-09 11:15",99.453,99.468,99.427,99.428,-0.025,-0.03%,0
"2025-10-09 11:00",99.418,99.454,99.381,99.453,0.035,+0.04%,0
"2025-10-09 10:45",99.495,99.495,99.408,99.418,-0.077,-0.08%,0
"2025-10-09 10:30",99.443,99.505,99.429,99.495,0.051,+0.05%,0
"2025-10-09 10:15",99.348,99.444,99.293,99.444,0.097,+0.10%,0
"2025-10-09 10:00",99.259,99.394,99.254,99.347,0.088,+0.09%,0
"2025-10-09 09:45",99.27,99.282,99.209,99.259,-0.012,-0.01%,0
"2025-10-09 09:30",99.261,99.283,99.238,99.271,0.011,+0.01%,0
"2025-10-09 09:15",99.133,99.271,99.108,99.26,0.127,+0.13%,0
"2025-10-09 09:00",99.065,99.153,99.065,99.133,0.067,+0.07%,0
"2025-10-09 08:45",99.112,99.129,99.043,99.066,-0.046,-0.05%,0
"2025-10-09 08:30",98.957,99.132,98.953,99.112,0.155,+0.16%,0
"2025-10-09 08:15",98.915,99.009,98.903,98.957,0.042,+0.04%,0
"2025-10-09 08:00",98.946,98.992,98.864,98.915,-0.032,-0.03%,0
"2025-10-09 07:45",98.961,98.981,98.943,98.947,-0.015,-0.02%,0
"2025-10-09 07:30",98.993,99.002,98.935,98.962,-0.031,-0.03%,0
"2025-10-09 07:15",99.004,99.017,98.973,98.993,-0.01,-0.01%,0
"2025-10-09 07:00",98.974,99.005,98.955,99.003,0.029,+0.03%,0
"2025-10-09 06:45",98.914,98.979,98.901,98.974,0.06,+0.06%,0
"2025-10-09 06:30",98.947,98.954,98.906,98.914,-0.034,-0.03%,0
"2025-10-09 06:15",98.992,98.998,98.945,98.948,-0.044,-0.04%,0
"2025-10-09 06:00",98.928,99.007,98.915,98.992,0.064,+0.06%,0
"2025-10-09 05:45",98.938,98.966,98.917,98.928,-0.01,-0.01%,0
"2025-10-09 05:30",98.889,98.949,98.888,98.938,0.049,+0.05%,0
"2025-10-09 05:15",98.875,98.91,98.873,98.889,0.014,+0.01%,0
"2025-10-09 05:00",98.87,98.876,98.853,98.875,0.005,+0.01%,0
"2025-10-09 04:45",98.893,98.913,98.86,98.87,-0.025,-0.03%,0
"2025-10-09 04:30",98.916,98.932,98.885,98.895,-0.021,-0.02%,0
"2025-10-09 04:15",98.982,99.003,98.915,98.916,-0.065,-0.07%,0
"2025-10-09 04:00",98.998,99,98.899,98.981,-0.018,-0.02%,0
"2025-10-09 03:45",99.01,99.059,98.992,98.999,-0.012,-0.01%,0
"2025-10-09 03:30",99.043,99.102,99.001,99.011,-0.031,-0.03%,0
"2025-10-09 03:15",99.043,99.053,99.024,99.042,-0.002,0.00%,0
"2025-10-09 03:00",99.046,99.077,99.032,99.044,-0.002,0.00%,0
"2025-10-09 02:45",99.043,99.057,99.01,99.046,0.001,0.00%,0
"2025-10-09 02:30",99.016,99.082,98.993,99.045,0.028,+0.03%,0
"2025-10-09 02:15",98.958,99.023,98.953,99.017,0.059,+0.06%,0
"2025-10-09 02:00",98.999,99.003,98.935,98.958,-0.041,-0.04%,0
"2025-10-09 01:45",98.984,99.031,98.977,98.999,0.014,+0.01%,0
"2025-10-09 01:30",98.935,98.99,98.929,98.985,0.049,+0.05%,0
"2025-10-09 01:15",98.866,98.938,98.841,98.936,0.07,+0.07%,0
"2025-10-09 01:00",98.782,98.883,98.781,98.866,0.085,+0.09%,0
"2025-10-09 00:45",98.74,98.781,98.737,98.781,0.041,+0.04%,0
"2025-10-09 00:30",98.732,98.751,98.726,98.74,0.009,+0.01%,0
"2025-10-09 00:15",98.704,98.734,98.704,98.731,0.028,+0.03%,0
"2025-10-09 00:00",98.715,98.717,98.699,98.703,-0.012,-0.01%,0
"2025-10-08 23:45",98.739,98.739,98.707,98.715,-0.024,-0.02%,0
"2025-10-08 23:30",98.735,98.749,98.735,98.739,0.004,0.00%,0
"2025-10-08 23:15",98.73,98.736,98.722,98.735,0.005,+0.01%,0
"2025-10-08 23:00",98.723,98.733,98.721,98.73,0.007,+0.01%,0
"2025-10-08 22:45",98.723,98.732,98.712,98.723,-0.001,0.00%,0
"2025-10-08 22:30",98.732,98.738,98.719,98.724,-0.008,-0.01%,0
"2025-10-08 22:15",98.754,98.759,98.725,98.732,-0.022,-0.02%,0
"2025-10-08 22:00",98.726,98.754,98.708,98.754,0.03,+0.03%,0
"2025-10-08 21:45",98.716,98.728,98.7,98.724,0.008,+0.01%,0
"2025-10-08 21:30",98.751,98.753,98.716,98.716,-0.035,-0.04%,0
"2025-10-08 21:15",98.75,98.771,98.75,98.751,0.001,0.00%,0
"2025-10-08 21:00",98.759,98.773,98.75,98.75,-0.008,-0.01%,0
"2025-10-08 20:45",98.747,98.768,98.744,98.758,0.011,+0.01%,0
"2025-10-08 20:30",98.722,98.755,98.717,98.747,0.024,+0.02%,0
"2025-10-08 20:15",98.757,98.758,98.723,98.723,-0.034,-0.03%,0
"2025-10-08 20:00",98.793,98.799,98.736,98.757,-0.035,-0.04%,0
"2025-10-08 19:45",98.766,98.798,98.76,98.792,0.026,+0.03%,0
"2025-10-08 19:30",98.784,98.786,98.758,98.766,-0.019,-0.02%,0
"2025-10-08 19:15",98.827,98.834,98.777,98.785,-0.041,-0.04%,0
"2025-10-08 19:00",98.85,98.859,98.807,98.826,-0.024,-0.02%,0
"2025-10-08 18:45",98.843,98.854,98.824,98.85,0.028,+0.03%,0
"2025-10-08 17:00",98.845,98.85,98.822,98.822,-0.023,-0.02%,0
"2025-10-08 16:45",98.853,98.856,98.843,98.845,-0.008,-0.01%,0
"2025-10-08 16:30",98.86,98.861,98.849,98.853,-0.007,-0.01%,0
"2025-10-08 16:15",98.86,98.868,98.855,98.86,0,0.00%,0
"2025-10-08 16:00",98.85,98.868,98.849,98.86,0.009,+0.01%,0
"2025-10-08 15:45",98.852,98.855,98.828,98.851,-0.001,0.00%,0
"2025-10-08 15:30",98.864,98.874,98.847,98.852,-0.012,-0.01%,0
"2025-10-08 15:15",98.858,98.868,98.833,98.864,0.004,0.00%,0
"2025-10-08 15:00",98.862,98.865,98.84,98.86,-0.002,0.00%,0
"2025-10-08 14:45",98.894,98.894,98.86,98.862,-0.03,-0.03%,0
"2025-10-08 14:30",98.883,98.892,98.873,98.892,0.009,+0.01%,0
"2025-10-08 14:15",98.894,98.903,98.877,98.883,-0.01,-0.01%,0
"2025-10-08 14:00",98.915,98.915,98.869,98.893,-0.022,-0.02%,0
"2025-10-08 13:45",98.921,98.93,98.901,98.915,-0.006,-0.01%,0
"2025-10-08 13:30",98.952,98.957,98.899,98.921,-0.031,-0.03%,0
"2025-10-08 13:15",99.041,99.053,98.947,98.952,-0.09,-0.09%,0
"2025-10-08 13:00",99.014,99.06,99.002,99.042,0.027,+0.03%,0
"2025-10-08 12:45",98.991,99.016,98.984,99.015,0.025,+0.03%,0
"2025-10-08 12:30",99.001,99.018,98.986,98.99,-0.011,-0.01%,0
"2025-10-08 12:15",99.008,99.011,98.99,99.001,-0.006,-0.01%,0
"2025-10-08 12:00",98.999,99.027,98.995,99.007,0.008,+0.01%,0
"2025-10-08 11:45",99.015,99.026,98.998,98.999,-0.016,-0.02%,0
"2025-10-08 11:30",99.031,99.053,99.008,99.015,-0.015,-0.02%,0
"2025-10-08 11:15",99.027,99.034,99.009,99.03,0.004,0.00%,0
"2025-10-08 11:00",98.984,99.028,98.976,99.026,0.043,+0.04%,0
"2025-10-08 10:45",98.926,99.007,98.924,98.983,0.058,+0.06%,0
"2025-10-08 10:30",98.895,98.944,98.888,98.925,0.03,+0.03%,0
"2025-10-08 10:15",98.899,98.923,98.885,98.895,-0.004,0.00%,0
"2025-10-08 10:00",98.84,98.906,98.84,98.899,0.059,+0.06%,0
"2025-10-08 09:45",98.776,98.85,98.749,98.84,0.064,+0.06%,0
"2025-10-08 09:30",98.773,98.784,98.756,98.776,0.004,0.00%,0
"2025-10-08 09:15",98.781,98.806,98.769,98.772,-0.009,-0.01%,0
"2025-10-08 09:00",98.79,98.819,98.759,98.781,-0.01,-0.01%,0
"2025-10-08 08:45",98.756,98.825,98.756,98.791,0.039,+0.04%,0
"2025-10-08 08:30",98.794,98.797,98.741,98.752,-0.043,-0.04%,0
"2025-10-08 08:15",98.743,98.795,98.694,98.795,0.053,+0.05%,0
"2025-10-08 08:00",98.781,98.787,98.73,98.742,-0.039,-0.04%,0
"2025-10-08 07:45",98.78,98.799,98.764,98.781,0.002,0.00%,0
"2025-10-08 07:30",98.782,98.825,98.763,98.779,-0.003,0.00%,0
"2025-10-08 07:15",98.78,98.803,98.774,98.782,0.002,0.00%,0
"2025-10-08 07:00",98.849,98.852,98.779,98.78,-0.07,-0.07%,0
"2025-10-08 06:45",98.843,98.851,98.816,98.85,0.007,+0.01%,0
"2025-10-08 06:30",98.831,98.847,98.816,98.843,0.012,+0.01%,0
"2025-10-08 06:15",98.815,98.853,98.815,98.831,0.016,+0.02%,0
"2025-10-08 06:00",98.799,98.838,98.792,98.815,0.016,+0.02%,0
"2025-10-08 05:45",98.825,98.843,98.776,98.799,-0.026,-0.03%,0
"2025-10-08 05:30",98.838,98.856,98.825,98.825,-0.013,-0.01%,0
"2025-10-08 05:15",98.905,98.912,98.837,98.838,-0.067,-0.07%,0
"2025-10-08 05:00",98.957,98.972,98.901,98.905,-0.052,-0.05%,0
"2025-10-08 04:45",98.962,98.989,98.931,98.957,-0.005,-0.01%,0
"2025-10-08 04:30",98.907,98.964,98.905,98.962,0.055,+0.06%,0
"2025-10-08 04:15",98.879,98.915,98.877,98.907,0.027,+0.03%,0
"2025-10-08 04:00",98.916,98.948,98.88,98.88,-0.037,-0.04%,0
"2025-10-08 03:45",98.844,98.936,98.84,98.917,0.072,+0.07%,0
"2025-10-08 03:30",98.825,98.851,98.813,98.845,0.02,+0.02%,0
"2025-10-08 03:15",98.789,98.841,98.783,98.825,0.035,+0.04%,0
"2025-10-08 03:00",98.81,98.818,98.765,98.79,-0.02,-0.02%,0
"2025-10-08 02:45",98.823,98.827,98.776,98.81,-0.012,-0.01%,0
"2025-10-08 02:30",98.892,98.904,98.816,98.822,-0.07,-0.07%,0
"2025-10-08 02:15",98.909,98.934,98.874,98.892,-0.017,-0.02%,0
"2025-10-08 02:00",98.895,98.923,98.874,98.909,0.014,+0.01%,0
"2025-10-08 01:45",98.934,98.943,98.89,98.895,-0.04,-0.04%,0
"2025-10-08 01:30",98.948,98.97,98.918,98.935,-0.012,-0.01%,0
"2025-10-08 01:15",98.944,98.972,98.929,98.947,0.003,0.00%,0
"2025-10-08 01:00",98.903,98.946,98.873,98.944,0.041,+0.04%,0
"2025-10-08 00:45",98.927,98.927,98.903,98.903,-0.025,-0.03%,0
"2025-10-08 00:30",98.904,98.928,98.881,98.928,0.024,+0.02%,0
"2025-10-08 00:15",98.918,98.918,98.891,98.904,-0.014,-0.01%,0
"2025-10-08 00:00",98.883,98.932,98.883,98.918,0.035,+0.04%,0
"2025-10-07 23:45",98.902,98.905,98.876,98.883,-0.019,-0.02%,0
"2025-10-07 23:30",98.89,98.902,98.877,98.902,0.012,+0.01%,0
"2025-10-07 23:15",98.881,98.899,98.879,98.89,0.009,+0.01%,0
"2025-10-07 23:00",98.856,98.889,98.847,98.881,0.025,+0.03%,0
"2025-10-07 22:45",98.875,98.876,98.854,98.856,-0.02,-0.02%,0
"2025-10-07 22:30",98.891,98.895,98.871,98.876,-0.014,-0.01%,0
"2025-10-07 22:15",98.898,98.911,98.876,98.89,-0.007,-0.01%,0
"2025-10-07 22:00",98.866,98.904,98.865,98.897,0.031,+0.03%,0
"2025-10-07 21:45",98.842,98.874,98.827,98.866,0.024,+0.02%,0
"2025-10-07 21:30",98.86,98.865,98.839,98.842,-0.019,-0.02%,0
"2025-10-07 21:15",98.878,98.907,98.85,98.861,-0.017,-0.02%,0
"2025-10-07 21:00",98.856,98.892,98.855,98.878,0.021,+0.02%,0
"2025-10-07 20:45",98.827,98.858,98.827,98.857,0.03,+0.03%,0
"2025-10-07 20:30",98.82,98.839,98.816,98.827,0.007,+0.01%,0
"2025-10-07 20:15",98.727,98.836,98.714,98.82,0.091,+0.09%,0
"2025-10-07 20:00",98.696,98.776,98.695,98.729,0.033,+0.03%,0
"2025-10-07 19:45",98.685,98.704,98.656,98.696,0.012,+0.01%,0
"2025-10-07 19:30",98.693,98.711,98.675,98.684,-0.009,-0.01%,0
"2025-10-07 19:15",98.691,98.71,98.683,98.693,0.002,0.00%,0
"2025-10-07 19:00",98.634,98.7,98.634,98.691,0.056,+0.06%,0
"2025-10-07 18:45",98.61,98.635,98.591,98.635,0.061,+0.06%,0
"2025-10-07 17:00",98.582,98.583,98.569,98.574,-0.008,-0.01%,0
"2025-10-07 16:45",98.584,98.586,98.575,98.582,-0.002,0.00%,0
"2025-10-07 16:30",98.586,98.591,98.584,98.584,-0.001,0.00%,0
"2025-10-07 16:15",98.588,98.591,98.579,98.585,-0.003,0.00%,0
"2025-10-07 16:00",98.591,98.596,98.588,98.588,-0.001,0.00%,0
"2025-10-07 15:45",98.601,98.603,98.585,98.589,-0.012,-0.01%,0
"2025-10-07 15:30",98.621,98.628,98.601,98.601,-0.02,-0.02%,0
"2025-10-07 15:15",98.638,98.642,98.618,98.621,-0.017,-0.02%,0
"2025-10-07 15:00",98.638,98.652,98.626,98.638,0,0.00%,0
"2025-10-07 14:45",98.647,98.655,98.635,98.638,-0.01,-0.01%,0
"2025-10-07 14:30",98.622,98.66,98.612,98.648,0.026,+0.03%,0
"2025-10-07 14:15",98.604,98.631,98.603,98.622,0.017,+0.02%,0
"2025-10-07 14:00",98.578,98.605,98.572,98.605,0.027,+0.03%,0
"2025-10-07 13:45",98.569,98.584,98.548,98.578,0.009,+0.01%,0
"2025-10-07 13:30",98.526,98.59,98.525,98.569,0.043,+0.04%,0
"2025-10-07 13:15",98.507,98.53,98.499,98.526,0.019,+0.02%,0
"2025-10-07 13:00",98.49,98.525,98.485,98.507,0.016,+0.02%,0
"2025-10-07 12:45",98.428,98.493,98.428,98.491,0.062,+0.06%,0
"2025-10-07 12:30",98.445,98.47,98.427,98.429,-0.016,-0.02%,0
"2025-10-07 12:15",98.415,98.451,98.415,98.445,0.03,+0.03%,0
"2025-10-07 12:00",98.454,98.456,98.392,98.415,-0.039,-0.04%,0
"2025-10-07 11:45",98.445,98.458,98.431,98.454,0.009,+0.01%,0
"2025-10-07 11:30",98.408,98.458,98.407,98.445,0.036,+0.04%,0
"2025-10-07 11:15",98.391,98.417,98.386,98.409,0.018,+0.02%,0
"2025-10-07 11:00",98.426,98.43,98.367,98.391,-0.034,-0.03%,0
"2025-10-07 10:45",98.395,98.425,98.366,98.425,0.03,+0.03%,0
"2025-10-07 10:30",98.409,98.445,98.391,98.395,-0.014,-0.01%,0
"2025-10-07 10:15",98.417,98.422,98.396,98.409,-0.008,-0.01%,0
"2025-10-07 10:00",98.49,98.497,98.413,98.417,-0.073,-0.07%,0
"2025-10-07 09:45",98.534,98.54,98.471,98.49,-0.044,-0.04%,0
"2025-10-07 09:30",98.524,98.536,98.511,98.534,0.011,+0.01%,0
"2025-10-07 09:15",98.505,98.523,98.465,98.523,0.018,+0.02%,0
"2025-10-07 09:00",98.492,98.527,98.487,98.505,0.014,+0.01%,0
"2025-10-07 08:45",98.444,98.497,98.43,98.491,0.046,+0.05%,0
"2025-10-07 08:30",98.442,98.482,98.433,98.445,0.003,0.00%,0
"2025-10-07 08:15",98.48,98.481,98.421,98.442,-0.038,-0.04%,0
"2025-10-07 08:00",98.452,98.482,98.422,98.48,0.028,+0.03%,0
"2025-10-07 07:45",98.463,98.501,98.452,98.452,-0.011,-0.01%,0
"2025-10-07 07:30",98.509,98.531,98.462,98.463,-0.049,-0.05%,0
"2025-10-07 07:15",98.512,98.559,98.499,98.512,-0.001,0.00%,0
"2025-10-07 07:00",98.499,98.513,98.471,98.513,0.014,+0.01%,0
"2025-10-07 06:45",98.494,98.558,98.488,98.499,0.005,+0.01%,0
"2025-10-07 06:30",98.507,98.523,98.494,98.494,-0.013,-0.01%,0
"2025-10-07 06:15",98.452,98.51,98.441,98.507,0.055,+0.06%,0
"2025-10-07 06:00",98.393,98.455,98.39,98.452,0.058,+0.06%,0
"2025-10-07 05:45",98.369,98.396,98.369,98.394,0.025,+0.03%,0
"2025-10-07 05:30",98.395,98.396,98.363,98.369,-0.027,-0.03%,0
"2025-10-07 05:15",98.404,98.404,98.385,98.396,-0.008,-0.01%,0
"2025-10-07 05:00",98.425,98.446,98.392,98.404,-0.021,-0.02%,0
"2025-10-07 04:45",98.441,98.453,98.421,98.425,-0.015,-0.02%,0
"2025-10-07 04:30",98.448,98.47,98.43,98.44,-0.008,-0.01%,0
"2025-10-07 04:15",98.428,98.456,98.428,98.448,0.022,+0.02%,0
"2025-10-07 04:00",98.432,98.437,98.397,98.426,-0.007,-0.01%,0
"2025-10-07 03:45",98.403,98.438,98.402,98.433,0.03,+0.03%,0
"2025-10-07 03:30",98.381,98.403,98.369,98.403,0.021,+0.02%,0
"2025-10-07 03:15",98.325,98.382,98.319,98.382,0.058,+0.06%,0
"2025-10-07 03:00",98.371,98.371,98.319,98.324,-0.048,-0.05%,0
"2025-10-07 02:45",98.387,98.406,98.361,98.372,-0.016,-0.02%,0
"2025-10-07 02:30",98.346,98.388,98.338,98.388,0.042,+0.04%,0
"2025-10-07 02:15",98.35,98.361,98.319,98.346,-0.004,0.00%,0
"2025-10-07 02:00",98.298,98.379,98.294,98.35,0.052,+0.05%,0
"2025-10-07 01:45",98.287,98.314,98.286,98.298,0.011,+0.01%,0
"2025-10-07 01:30",98.316,98.319,98.287,98.287,-0.029,-0.03%,0
"2025-10-07 01:15",98.312,98.334,98.296,98.316,0.003,0.00%,0
"2025-10-07 01:00",98.256,98.331,98.256,98.313,0.057,+0.06%,0
"2025-10-07 00:45",98.269,98.269,98.249,98.256,-0.013,-0.01%,0
"2025-10-07 00:30",98.268,98.287,98.258,98.269,0.001,0.00%,0
"2025-10-07 00:15",98.254,98.271,98.248,98.268,0.014,+0.01%,0
"2025-10-07 00:00",98.201,98.261,98.191,98.254,0.054,+0.05%,0
"2025-10-06 23:45",98.19,98.223,98.19,98.2,0.01,+0.01%,0
"2025-10-06 23:30",98.148,98.19,98.136,98.19,0.043,+0.04%,0
"2025-10-06 23:15",98.141,98.155,98.134,98.147,0.006,+0.01%,0
"2025-10-06 23:00",98.162,98.175,98.14,98.141,-0.02,-0.02%,0
"2025-10-06 22:45",98.146,98.166,98.143,98.161,0.014,+0.01%,0
"2025-10-06 22:30",98.16,98.172,98.145,98.147,-0.013,-0.01%,0
"2025-10-06 22:15",98.164,98.164,98.143,98.16,-0.004,0.00%,0
"2025-10-06 22:00",98.189,98.199,98.163,98.164,-0.026,-0.03%,0
"2025-10-06 21:45",98.173,98.19,98.16,98.19,0.017,+0.02%,0
"2025-10-06 21:30",98.162,98.178,98.151,98.173,0.011,+0.01%,0
"2025-10-06 21:15",98.17,98.182,98.162,98.162,-0.008,-0.01%,0
"2025-10-06 21:00",98.217,98.217,98.16,98.17,-0.046,-0.05%,0
"2025-10-06 20:45",98.21,98.218,98.196,98.216,0.006,+0.01%,0
"2025-10-06 20:30",98.155,98.213,98.155,98.21,0.056,+0.06%,0
"2025-10-06 20:15",98.161,98.167,98.14,98.154,-0.007,-0.01%,0
"2025-10-06 20:00",98.144,98.196,98.143,98.161,0.017,+0.02%,0
"2025-10-06 19:45",98.173,98.174,98.141,98.144,-0.03,-0.03%,0
"2025-10-06 19:30",98.139,98.176,98.138,98.174,0.035,+0.04%,0
"2025-10-06 19:15",98.164,98.164,98.131,98.139,-0.025,-0.03%,0
"2025-10-06 19:00",98.123,98.17,98.123,98.164,0.041,+0.04%,0
"2025-10-06 18:45",98.094,98.125,98.093,98.123,0.008,+0.01%,0
"2025-10-06 17:00",98.113,98.118,98.101,98.115,0.002,0.00%,0
"2025-10-06 16:45",98.109,98.116,98.101,98.113,0.004,0.00%,0
"2025-10-06 16:30",98.111,98.114,98.102,98.109,-0.002,0.00%,0
"2025-10-06 16:15",98.122,98.122,98.089,98.111,-0.011,-0.01%,0
"2025-10-06 16:00",98.104,98.124,98.103,98.122,0.018,+0.02%,0
"2025-10-06 15:45",98.11,98.113,98.097,98.104,-0.007,-0.01%,0
"2025-10-06 15:30",98.107,98.112,98.101,98.111,0.005,+0.01%,0
"2025-10-06 15:15",98.107,98.115,98.091,98.106,-0.001,0.00%,0
"2025-10-06 15:00",98.119,98.131,98.104,98.107,-0.014,-0.01%,0
"2025-10-06 14:45",98.073,98.121,98.071,98.121,0.048,+0.05%,0
"2025-10-06 14:30",98.092,98.094,98.07,98.073,-0.018,-0.02%,0
"2025-10-06 14:15",98.097,98.107,98.089,98.091,-0.006,-0.01%,0
"2025-10-06 14:00",98.109,98.111,98.095,98.097,-0.011,-0.01%,0
"2025-10-06 13:45",98.102,98.126,98.096,98.108,0.005,+0.01%,0
"2025-10-06 13:30",98.086,98.117,98.085,98.103,0.017,+0.02%,0
"2025-10-06 13:15",98.104,98.106,98.075,98.086,-0.018,-0.02%,0
"2025-10-06 13:00",98.11,98.114,98.088,98.104,-0.006,-0.01%,0
"2025-10-06 12:45",98.098,98.118,98.098,98.11,0.012,+0.01%,0
"2025-10-06 12:30",98.099,98.111,98.076,98.098,0.001,0.00%,0
"2025-10-06 12:15",98.096,98.109,98.091,98.097,0.003,0.00%,0
"2025-10-06 12:00",98.104,98.106,98.082,98.094,-0.01,-0.01%,0
"2025-10-06 11:45",98.137,98.138,98.103,98.104,-0.036,-0.04%,0
"2025-10-06 11:30",98.142,98.156,98.135,98.14,-0.002,0.00%,0
"2025-10-06 11:15",98.141,98.152,98.129,98.142,0.001,0.00%,0
"2025-10-06 11:00",98.118,98.141,98.096,98.141,0.022,+0.02%,0
"2025-10-06 10:45",98.121,98.144,98.118,98.119,-0.002,0.00%,0
"2025-10-06 10:30",98.109,98.15,98.109,98.121,0.012,+0.01%,0
